"productkey","storekey","risk_profile","total_cash_frozen","total_lost_revenue","total_estimated_impact","impact_bucket","recommended_action"
98,100,systematic_overforecast,397.296,583.2,980.496,2,Reduce safety buffers and tighten replenishment thresholds
840,999999,mixed_or_stable,266.075,714.2100,980.2850,2,No action – monitor only
845,999999,mixed_or_stable,342.750,637.53,980.280,2,No action – monitor only
1037,420,systematic_underforecast,0,980.20,980.20,2,Prioritize earlier replenishment and protect high-margin SKUs
158,360,mixed_or_stable,0,980.09109,980.09109,2,No action – monitor only
1179,430,systematic_underforecast,0,980,980,2,Prioritize earlier replenishment and protect high-margin SKUs
1654,370,mixed_or_stable,77.526,902.42529,979.95129,2,No action – monitor only
133,560,systematic_underforecast,0,979.860,979.860,2,Prioritize earlier replenishment and protect high-margin SKUs
46,630,systematic_overforecast,438.823,541.01960,979.84260,2,Reduce safety buffers and tighten replenishment thresholds
150,560,systematic_underforecast,0,979.377705,979.377705,2,Prioritize earlier replenishment and protect high-margin SKUs
158,430,systematic_underforecast,0,978.9911,978.9911,2,Prioritize earlier replenishment and protect high-margin SKUs
158,80,systematic_underforecast,0,978.9911,978.9911,2,Prioritize earlier replenishment and protect high-margin SKUs
1548,585,mixed_or_stable,0,978.88,978.88,2,No action – monitor only
49,500,systematic_underforecast,0,978.83523,978.83523,2,Prioritize earlier replenishment and protect high-margin SKUs
1625,370,mixed_or_stable,261.216,717.444,978.660,2,No action – monitor only
1566,590,systematic_overforecast,978.560,0,978.560,2,Reduce safety buffers and tighten replenishment thresholds
440,300,systematic_overforecast,784.98,193.556,978.536,2,Reduce safety buffers and tighten replenishment thresholds
1653,74,systematic_underforecast,280.40,697.99654,978.39654,2,Prioritize earlier replenishment and protect high-margin SKUs
245,999999,systematic_underforecast,0,978,978,2,Prioritize earlier replenishment and protect high-margin SKUs
379,220,systematic_underforecast,0,978,978,2,Prioritize earlier replenishment and protect high-margin SKUs
2275,999999,systematic_underforecast,468,509.95,977.95,2,Prioritize earlier replenishment and protect high-margin SKUs
1656,190,mixed_or_stable,220.71,757.07268,977.78268,2,No action – monitor only
531,100,systematic_underforecast,0,977.76,977.76,2,Prioritize earlier replenishment and protect high-margin SKUs
2085,190,systematic_overforecast,977.4,0,977.4,2,Reduce safety buffers and tighten replenishment thresholds
2105,430,systematic_overforecast,977.4,0,977.4,2,Reduce safety buffers and tighten replenishment thresholds
49,490,mixed_or_stable,349.410,627.88299,977.29299,2,No action – monitor only
862,999999,mixed_or_stable,172.125,805.05600,977.18100,2,No action – monitor only
1613,540,mixed_or_stable,330.872,646.30124,977.17324,2,No action – monitor only
1284,999999,mixed_or_stable,386.022,590.68863,976.71063,2,No action – monitor only
1456,370,mixed_or_stable,138.42,837.984,976.404,2,No action – monitor only
388,480,systematic_overforecast,976.20,0,976.20,2,Reduce safety buffers and tighten replenishment thresholds
382,74,systematic_overforecast,976.20,0,976.20,2,Reduce safety buffers and tighten replenishment thresholds
1439,80,mixed_or_stable,415.26,559.86,975.12,2,No action – monitor only
1580,370,systematic_underforecast,188.656,786.429,975.085,2,Prioritize earlier replenishment and protect high-margin SKUs
1520,440,mixed_or_stable,0,974.4,974.4,2,No action – monitor only
306,670,systematic_underforecast,0,974.16,974.16,2,Prioritize earlier replenishment and protect high-margin SKUs
1239,480,systematic_underforecast,0,973.28,973.28,2,Prioritize earlier replenishment and protect high-margin SKUs
58,270,mixed_or_stable,717.3606,255.84,973.2006,2,No action – monitor only
495,270,systematic_underforecast,0,973,973,2,Prioritize earlier replenishment and protect high-margin SKUs
58,380,systematic_overforecast,339.5931,633.2040,972.7971,2,Reduce safety buffers and tighten replenishment thresholds
445,510,systematic_underforecast,0,972.66,972.66,2,Prioritize earlier replenishment and protect high-margin SKUs
1534,585,mixed_or_stable,263.74,708.44,972.18,2,No action – monitor only
2512,480,mixed_or_stable,189.508,782.5398,972.0478,2,No action – monitor only
2067,450,systematic_underforecast,0,972.006024,972.006024,2,Prioritize earlier replenishment and protect high-margin SKUs
1612,480,systematic_underforecast,0,971.946,971.946,2,Prioritize earlier replenishment and protect high-margin SKUs
1415,310,mixed_or_stable,689.80,282,971.80,2,No action – monitor only
1542,100,systematic_underforecast,0,971.52,971.52,2,Prioritize earlier replenishment and protect high-margin SKUs
94,90,mixed_or_stable,199.288,772.02656,971.31456,2,No action – monitor only
1504,570,systematic_underforecast,0,970.944,970.944,2,Prioritize earlier replenishment and protect high-margin SKUs
54,60,systematic_underforecast,0,970.88,970.88,2,Prioritize earlier replenishment and protect high-margin SKUs
1501,590,mixed_or_stable,421.24,549.6,970.84,2,No action – monitor only
65,500,mixed_or_stable,204.7704,765.8472,970.6176,2,No action – monitor only
421,50,systematic_overforecast,970.56,0,970.56,2,Reduce safety buffers and tighten replenishment thresholds
51,480,systematic_underforecast,331.020,639.44010,970.46010,2,Prioritize earlier replenishment and protect high-margin SKUs
2514,610,mixed_or_stable,60.298,909.93,970.228,2,No action – monitor only
1765,570,systematic_underforecast,0,970.056,970.056,2,Prioritize earlier replenishment and protect high-margin SKUs
138,100,mixed_or_stable,0,969.9806,969.9806,2,No action – monitor only
1609,500,mixed_or_stable,77.526,892.28568,969.81168,2,No action – monitor only
1460,660,mixed_or_stable,137.96,831.6,969.56,2,No action – monitor only
156,290,mixed_or_stable,216.12,752.89194,969.01194,2,No action – monitor only
1467,35,systematic_overforecast,968.94,0,968.94,2,Reduce safety buffers and tighten replenishment thresholds
1439,590,systematic_overforecast,968.94,0,968.94,2,Reduce safety buffers and tighten replenishment thresholds
1654,605,systematic_overforecast,292.876,675.974,968.850,2,Reduce safety buffers and tighten replenishment thresholds
47,330,mixed_or_stable,68.805,899.70,968.505,2,No action – monitor only
129,540,systematic_overforecast,428.274,540,968.274,2,Reduce safety buffers and tighten replenishment thresholds
1657,605,mixed_or_stable,248.31,719.96,968.27,2,No action – monitor only
1548,240,systematic_underforecast,0,968.24,968.24,2,Prioritize earlier replenishment and protect high-margin SKUs
1218,470,systematic_overforecast,968.187,0,968.187,2,Reduce safety buffers and tighten replenishment thresholds
123,550,mixed_or_stable,489.288,478.78290,968.07090,2,No action – monitor only
638,530,systematic_underforecast,0,968.06,968.06,2,Prioritize earlier replenishment and protect high-margin SKUs
1406,999999,mixed_or_stable,258.834,708.79050,967.62450,2,No action – monitor only
1459,450,mixed_or_stable,329.644,637.952,967.596,2,No action – monitor only
1760,660,systematic_underforecast,0,967.5288,967.5288,2,Prioritize earlier replenishment and protect high-margin SKUs
2374,999999,mixed_or_stable,387.448,579.9710,967.4190,2,No action – monitor only
323,440,systematic_overforecast,967.2330,0,967.2330,2,Reduce safety buffers and tighten replenishment thresholds
1619,560,mixed_or_stable,259.346,707.46207,966.80807,2,No action – monitor only
1624,74,mixed_or_stable,682.064,284.7,966.764,2,No action – monitor only
1546,610,systematic_underforecast,0,966.4,966.4,2,Prioritize earlier replenishment and protect high-margin SKUs
1410,590,mixed_or_stable,0,966,966,2,No action – monitor only
1495,570,systematic_underforecast,0,966,966,2,Prioritize earlier replenishment and protect high-margin SKUs
1444,590,systematic_underforecast,0,966,966,2,Prioritize earlier replenishment and protect high-margin SKUs
1488,50,systematic_overforecast,965.720,0,965.720,2,Reduce safety buffers and tighten replenishment thresholds
1508,74,systematic_overforecast,965.720,0,965.720,2,Reduce safety buffers and tighten replenishment thresholds
136,290,systematic_overforecast,965.58,0,965.58,2,Reduce safety buffers and tighten replenishment thresholds
133,220,systematic_overforecast,965.58,0,965.58,2,Reduce safety buffers and tighten replenishment thresholds
133,74,systematic_overforecast,965.58,0,965.58,2,Reduce safety buffers and tighten replenishment thresholds
1410,670,systematic_underforecast,0,965.08,965.08,2,Prioritize earlier replenishment and protect high-margin SKUs
1656,605,mixed_or_stable,191.282,773.71164,964.99364,2,No action – monitor only
1527,470,systematic_underforecast,0,964.8,964.8,2,Prioritize earlier replenishment and protect high-margin SKUs
1428,400,systematic_underforecast,0,964.8,964.8,2,Prioritize earlier replenishment and protect high-margin SKUs
1598,570,mixed_or_stable,348.722,615.90108,964.62308,2,No action – monitor only
405,620,systematic_overforecast,964.32,0,964.32,2,Reduce safety buffers and tighten replenishment thresholds
565,585,systematic_overforecast,964.32,0,964.32,2,Reduce safety buffers and tighten replenishment thresholds
363,605,systematic_overforecast,964.32,0,964.32,2,Reduce safety buffers and tighten replenishment thresholds
375,50,systematic_overforecast,964.32,0,964.32,2,Reduce safety buffers and tighten replenishment thresholds
411,450,systematic_overforecast,964.32,0,964.32,2,Reduce safety buffers and tighten replenishment thresholds
577,540,systematic_overforecast,964.32,0,964.32,2,Reduce safety buffers and tighten replenishment thresholds
387,530,systematic_overforecast,964.32,0,964.32,2,Reduce safety buffers and tighten replenishment thresholds
381,80,systematic_overforecast,964.32,0,964.32,2,Reduce safety buffers and tighten replenishment thresholds
613,90,systematic_overforecast,964.32,0,964.32,2,Reduce safety buffers and tighten replenishment thresholds
397,380,systematic_overforecast,964.32,0,964.32,2,Reduce safety buffers and tighten replenishment thresholds
375,440,systematic_overforecast,964.32,0,964.32,2,Reduce safety buffers and tighten replenishment thresholds
565,360,systematic_overforecast,964.32,0,964.32,2,Reduce safety buffers and tighten replenishment thresholds
405,240,systematic_overforecast,964.32,0,964.32,2,Reduce safety buffers and tighten replenishment thresholds
417,270,mixed_or_stable,413.19,551.08,964.27,2,No action – monitor only
1657,74,mixed_or_stable,604.221,359.98,964.201,2,No action – monitor only
1605,550,systematic_underforecast,307.456,656.24737,963.70337,2,Prioritize earlier replenishment and protect high-margin SKUs
1092,590,mixed_or_stable,222.98,740.3,963.28,2,No action – monitor only
416,660,mixed_or_stable,963.150,0,963.150,2,No action – monitor only
433,190,systematic_overforecast,963.150,0,963.150,2,Reduce safety buffers and tighten replenishment thresholds
422,340,systematic_overforecast,963.150,0,963.150,2,Reduce safety buffers and tighten replenishment thresholds
433,40,mixed_or_stable,963.15,0,963.15,2,No action – monitor only
60,490,systematic_underforecast,260.8584,702.0,962.8584,2,Prioritize earlier replenishment and protect high-margin SKUs
1213,999999,mixed_or_stable,112.671,850,962.671,2,No action – monitor only
1523,420,mixed_or_stable,962.5,0,962.5,2,No action – monitor only
1551,540,systematic_overforecast,962.5,0,962.5,2,Reduce safety buffers and tighten replenishment thresholds
1413,660,systematic_overforecast,962.5,0,962.5,2,Reduce safety buffers and tighten replenishment thresholds
1413,90,systematic_overforecast,962.5,0,962.5,2,Reduce safety buffers and tighten replenishment thresholds
1430,270,systematic_overforecast,962.5,0,962.5,2,Reduce safety buffers and tighten replenishment thresholds
1541,190,systematic_overforecast,962.5,0,962.5,2,Reduce safety buffers and tighten replenishment thresholds
1559,450,systematic_overforecast,962.5,0,962.5,2,Reduce safety buffers and tighten replenishment thresholds
1533,430,systematic_overforecast,962.5,0,962.5,2,Reduce safety buffers and tighten replenishment thresholds
533,440,mixed_or_stable,962.25,0,962.25,2,No action – monitor only
1030,360,systematic_underforecast,0,962.0,962.0,2,Prioritize earlier replenishment and protect high-margin SKUs
1642,570,systematic_underforecast,231.594,730.38772,961.98172,2,Prioritize earlier replenishment and protect high-margin SKUs
1481,390,systematic_underforecast,0,961.8,961.8,2,Prioritize earlier replenishment and protect high-margin SKUs
1481,650,systematic_underforecast,0,961.8,961.8,2,Prioritize earlier replenishment and protect high-margin SKUs
498,470,systematic_underforecast,0,961.695,961.695,2,Prioritize earlier replenishment and protect high-margin SKUs
1607,540,mixed_or_stable,0,961.1466,961.1466,2,No action – monitor only
1657,480,systematic_underforecast,0,961.1466,961.1466,2,Prioritize earlier replenishment and protect high-margin SKUs
2031,470,systematic_underforecast,0,961.084608,961.084608,2,Prioritize earlier replenishment and protect high-margin SKUs
418,390,systematic_underforecast,0,961.022,961.022,2,Prioritize earlier replenishment and protect high-margin SKUs
145,590,systematic_overforecast,960.82,0,960.82,2,Reduce safety buffers and tighten replenishment thresholds
145,270,systematic_overforecast,960.82,0,960.82,2,Reduce safety buffers and tighten replenishment thresholds
146,570,systematic_overforecast,960.82,0,960.82,2,Reduce safety buffers and tighten replenishment thresholds
1653,240,mixed_or_stable,302.832,657.74020,960.57220,2,No action – monitor only
1653,340,mixed_or_stable,353.304,607.1448,960.4488,2,No action – monitor only
1466,465,systematic_overforecast,960.192,0,960.192,2,Reduce safety buffers and tighten replenishment thresholds
1415,420,systematic_underforecast,0,960,960,2,Prioritize earlier replenishment and protect high-margin SKUs
